SK_ID_CURR,TARGET,age,years_employed,income_group,employment_group,age_group,annuity_group,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,loan_income_ratio,annuity_income_ratio,income_per_person,bureau_loan_count,active_loan_count,closed_loan_count,total_external_credit,previous_application_count,approved_application_count,refused_application_count
317071,0,64.78082191780823,,Low,,60-70,Very Low Burden,Secondary / secondary special,Civil marriage,House / apartment,,112500.0,135000.0,6750.0,1.2,0.06,56250.0,7.0,1.0,6.0,501099.30000000005,3.0,3.0,0.0
200090,0,29.482191780821918,5.227397260273973,Very Low,5-10 Years,20-30,High Burden,Secondary / secondary special,Single / not married,With parents,Laborers,90000.0,180000.0,17802.0,2.0,0.1978,45000.0,5.0,3.0,2.0,175698.0,4.0,3.0,0.0
101538,1,32.66301369863014,5.117808219178082,Low,5-10 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,,112500.0,864000.0,25393.5,7.68,0.22572,28125.0,1.0,0.0,1.0,174285.0,7.0,6.0,1.0
368698,1,40.320547945205476,3.0,Very Low,2-5 Years,40-50,Very High Burden,Secondary / secondary special,Separated,House / apartment,Laborers,49500.0,197820.0,17050.5,3.9963636363636366,0.34445454545454546,49500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
333727,0,35.0958904109589,3.8767123287671232,Very High,2-5 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,229500.0,610335.0,25785.0,2.659411764705882,0.11235294117647059,57375.0,12.0,7.0,5.0,4616770.32,10.0,7.0,3.0
191974,0,56.06301369863014,9.64931506849315,High,5-10 Years,50-60,High Burden,Higher education,Separated,House / apartment,High skill tech staff,225000.0,1006920.0,46791.0,4.4752,0.20796,225000.0,7.0,1.0,6.0,2397466.755,0.0,0.0,0.0
226743,0,60.893150684931506,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Single / not married,House / apartment,,72000.0,254700.0,24939.0,3.5375,0.346375,72000.0,8.0,2.0,6.0,1725246.0,3.0,3.0,0.0
446285,1,44.02465753424657,2.591780821917808,Low,2-5 Years,40-50,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Laborers,135000.0,746626.5,30105.0,5.530566666666667,0.223,67500.0,3.0,3.0,0.0,562500.0,1.0,1.0,0.0
184126,0,43.06027397260274,14.87945205479452,Low,10-20 Years,40-50,Very High Burden,Secondary / secondary special,Civil marriage,House / apartment,,112500.0,765000.0,38250.0,6.8,0.34,56250.0,2.0,1.0,1.0,108810.0,0.0,0.0,0.0
349136,0,42.85753424657534,18.676712328767124,Very Low,10-20 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Laborers,54000.0,112068.0,12199.5,2.0753333333333335,0.22591666666666665,18000.0,5.0,1.0,4.0,341068.5,3.0,3.0,0.0
153624,0,32.00821917808219,0.5589041095890411,Medium,0-2 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,157500.0,651600.0,23535.0,4.137142857142857,0.14942857142857144,39375.0,5.0,4.0,1.0,1086300.0,1.0,1.0,0.0
444775,0,43.04657534246575,1.8054794520547945,Low,0-2 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,135000.0,1288350.0,37669.5,9.543333333333333,0.27903333333333336,33750.0,5.0,3.0,2.0,805257.765,3.0,2.0,0.0
288359,0,27.958904109589042,3.6082191780821917,Low,2-5 Years,20-30,Very Low Burden,Higher education,Civil marriage,House / apartment,Sales staff,112500.0,134775.0,10426.5,1.198,0.09268,56250.0,3.0,2.0,1.0,1195884.0,4.0,4.0,0.0
123690,0,41.18904109589041,9.7013698630137,High,5-10 Years,40-50,Very Low Burden,Higher education,Separated,Municipal apartment,Accountants,202500.0,545040.0,17842.5,2.6915555555555555,0.08811111111111111,202500.0,7.0,3.0,4.0,3649410.0,1.0,1.0,0.0
125862,0,31.389041095890413,7.564383561643836,Low,5-10 Years,30-40,Very Low Burden,Higher education,Single / not married,House / apartment,Accountants,135000.0,202500.0,10125.0,1.5,0.075,135000.0,5.0,4.0,1.0,2076750.0,5.0,2.0,2.0
229764,0,28.523287671232875,2.408219178082192,Medium,2-5 Years,20-30,High Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,157500.0,324000.0,35023.5,2.057142857142857,0.22237142857142858,78750.0,0.0,0.0,0.0,961704.0,8.0,7.0,0.0
239257,0,47.46027397260274,2.904109589041096,Very High,2-5 Years,40-50,Very Low Burden,Secondary / secondary special,Widow,House / apartment,Managers,540000.0,1078200.0,31653.0,1.9966666666666666,0.058616666666666664,540000.0,6.0,4.0,2.0,6863625.0,5.0,3.0,2.0
196864,1,43.94794520547945,5.035616438356165,Very Low,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,99000.0,977724.0,38182.5,9.876,0.3856818181818182,49500.0,3.0,2.0,1.0,1438052.4,6.0,5.0,1.0
291527,0,60.964383561643835,,Low,,60-70,Moderate Burden,Secondary / secondary special,Civil marriage,House / apartment,,112500.0,688500.0,20259.0,6.12,0.18008,56250.0,11.0,1.0,10.0,1406255.625,13.0,1.0,3.0
418766,0,35.21095890410959,14.2,Low,10-20 Years,30-40,Low Burden,Higher education,Married,House / apartment,Laborers,135000.0,234000.0,15259.5,1.7333333333333334,0.11303333333333333,45000.0,6.0,2.0,4.0,624064.5,2.0,2.0,0.0
224552,0,67.79452054794521,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,67500.0,178290.0,17496.0,2.6413333333333333,0.2592,33750.0,3.0,0.0,3.0,202032.0,14.0,4.0,2.0
218033,0,60.35616438356164,,Very Low,,60-70,Moderate Burden,Secondary / secondary special,Married,House / apartment,,90000.0,318645.0,15457.5,3.5405,0.17175,45000.0,16.0,7.0,9.0,2930464.755,3.0,3.0,0.0
225127,0,28.421917808219177,1.4027397260273973,Very Low,0-2 Years,20-30,Moderate Burden,Secondary / secondary special,Married,House / apartment,Core staff,67500.0,101880.0,11623.5,1.5093333333333334,0.1722,22500.0,8.0,5.0,3.0,750537.0,13.0,6.0,6.0
101475,0,60.24931506849315,,Very Low,,60-70,Low Burden,Secondary / secondary special,Widow,House / apartment,,67500.0,95940.0,9472.5,1.4213333333333333,0.14033333333333334,67500.0,2.0,1.0,1.0,360000.0,2.0,2.0,0.0
382719,0,29.23013698630137,6.904109589041096,Medium,5-10 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,Core staff,157500.0,225000.0,6318.0,1.4285714285714286,0.04011428571428571,52500.0,3.0,2.0,1.0,3239905.5,7.0,4.0,1.0
261216,0,62.92602739726028,,Low,,60-70,High Burden,Secondary / secondary special,Married,House / apartment,,126000.0,594121.5,25299.0,4.71525,0.2007857142857143,63000.0,11.0,4.0,7.0,1503168.75,10.0,7.0,0.0
276251,0,46.583561643835615,27.378082191780823,High,20+ Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,202500.0,526500.0,22437.0,2.6,0.1108,101250.0,19.0,7.0,12.0,6122971.62,10.0,5.0,5.0
204529,0,35.67123287671233,0.4931506849315068,Low,0-2 Years,30-40,High Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,135000.0,640080.0,29970.0,4.741333333333333,0.222,135000.0,3.0,1.0,2.0,382500.0,3.0,3.0,0.0
429650,0,31.873972602739727,2.26027397260274,Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Core staff,112500.0,314100.0,16573.5,2.792,0.14732,37500.0,3.0,2.0,1.0,535927.5,12.0,3.0,6.0
190921,0,37.298630136986304,10.753424657534246,Low,10-20 Years,30-40,Low Burden,Higher education,Married,House / apartment,High skill tech staff,135000.0,544491.0,17694.0,4.033266666666667,0.13106666666666666,67500.0,14.0,6.0,8.0,9084752.595,2.0,2.0,0.0
140713,1,23.4,3.802739726027397,Low,2-5 Years,20-30,Low Burden,Secondary / secondary special,Single / not married,With parents,Laborers,112500.0,247500.0,13423.5,2.2,0.11932,112500.0,2.0,1.0,1.0,180000.0,5.0,2.0,3.0
408331,0,28.175342465753424,2.43013698630137,High,2-5 Years,20-30,Very High Burden,Higher education,Married,House / apartment,Sales staff,180000.0,1350000.0,55116.0,7.5,0.3062,90000.0,0.0,0.0,0.0,961704.0,0.0,0.0,0.0
411110,0,24.123287671232877,0.810958904109589,Low,0-2 Years,20-30,Very High Burden,Higher education,Civil marriage,House / apartment,Core staff,117000.0,1024740.0,41737.5,8.758461538461539,0.35673076923076924,58500.0,2.0,1.0,1.0,306423.0,0.0,0.0,0.0
210031,0,52.912328767123284,9.07123287671233,Very Low,5-10 Years,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,900000.0,26316.0,10.0,0.2924,45000.0,2.0,1.0,1.0,252992.34,2.0,2.0,0.0
140773,0,54.61095890410959,1.4712328767123288,Low,0-2 Years,50-60,Very High Burden,Secondary / secondary special,Separated,House / apartment,Laborers,135000.0,1042560.0,34587.0,7.722666666666667,0.2562,135000.0,12.0,2.0,10.0,2494858.0949999997,7.0,5.0,2.0
237795,0,32.87945205479452,4.257534246575342,Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Civil marriage,House / apartment,Laborers,112500.0,337500.0,16875.0,3.0,0.15,56250.0,2.0,0.0,2.0,2025000.0,3.0,3.0,0.0
172135,1,38.967123287671235,12.553424657534247,Very High,10-20 Years,30-40,Very Low Burden,Secondary / secondary special,Civil marriage,Rented apartment,Sales staff,405000.0,640080.0,29970.0,1.5804444444444445,0.074,135000.0,0.0,0.0,0.0,961704.0,9.0,3.0,3.0
315209,0,30.7013698630137,2.2273972602739724,High,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,With parents,Core staff,225000.0,545040.0,35617.5,2.4224,0.1583,75000.0,2.0,0.0,2.0,162324.0,3.0,2.0,0.0
455672,0,58.465753424657535,,Very High,,50-60,Very Low Burden,Higher education,Married,House / apartment,,270000.0,900000.0,26316.0,3.3333333333333335,0.09746666666666666,135000.0,6.0,4.0,2.0,1317406.5,3.0,1.0,2.0
175338,0,42.54520547945206,4.558904109589041,Low,2-5 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,,112500.0,454500.0,23337.0,4.04,0.20744,28125.0,5.0,0.0,5.0,171045.0,1.0,1.0,0.0
273362,0,56.62191780821918,2.4904109589041097,Very Low,2-5 Years,50-60,Very High Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,45000.0,327024.0,12456.0,7.2672,0.2768,45000.0,4.0,0.0,4.0,110819.7,2.0,1.0,0.0
167812,0,56.33972602739726,4.717808219178083,Very Low,2-5 Years,50-60,Low Burden,Secondary / secondary special,Separated,House / apartment,Managers,99000.0,117162.0,11718.0,1.1834545454545455,0.11836363636363637,99000.0,1.0,0.0,1.0,1329570.0,2.0,2.0,0.0
258972,0,58.71780821917808,,Low,,50-60,Low Burden,Higher education,Married,House / apartment,,112500.0,247500.0,12375.0,2.2,0.11,56250.0,2.0,1.0,1.0,1238625.0,0.0,0.0,0.0
192884,0,63.8054794520548,,Low,,60-70,Very High Burden,Secondary / secondary special,Married,Municipal apartment,,112500.0,1078200.0,31653.0,9.584,0.28136,56250.0,4.0,1.0,3.0,891000.0,5.0,3.0,1.0
314671,0,40.87945205479452,11.517808219178082,Very High,10-20 Years,40-50,Low Burden,Higher education,Separated,House / apartment,Core staff,270000.0,720000.0,36000.0,2.6666666666666665,0.13333333333333333,270000.0,3.0,1.0,2.0,3330000.0,4.0,3.0,1.0
270323,0,66.24657534246575,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,90000.0,260640.0,26838.0,2.896,0.2982,45000.0,5.0,1.0,4.0,838592.145,2.0,2.0,0.0
124985,0,26.23835616438356,5.284931506849315,Low,5-10 Years,20-30,Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,270000.0,13500.0,2.4,0.12,56250.0,1.0,1.0,0.0,270000.0,1.0,1.0,0.0
156777,0,65.08219178082192,,Low,,60-70,Low Burden,Lower secondary,Married,House / apartment,,112500.0,331834.5,16092.0,2.94964,0.14304,56250.0,0.0,0.0,0.0,961704.0,3.0,3.0,0.0
220689,0,41.37808219178082,8.70958904109589,High,5-10 Years,40-50,Very Low Burden,Secondary / secondary special,Civil marriage,House / apartment,,180000.0,332946.0,16146.0,1.8497,0.0897,90000.0,8.0,3.0,5.0,3240588.96,6.0,3.0,0.0
395779,0,44.33698630136986,5.8054794520547945,Very Low,5-10 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Cleaning staff,90000.0,202500.0,10125.0,2.25,0.1125,22500.0,12.0,3.0,9.0,1388532.195,10.0,4.0,4.0
393898,0,29.983561643835618,2.010958904109589,Very Low,2-5 Years,20-30,High Burden,Secondary / secondary special,Married,With parents,Sales staff,99000.0,436032.0,20457.0,4.4043636363636365,0.20663636363636365,24750.0,3.0,2.0,1.0,438210.54000000004,2.0,2.0,0.0
195467,0,40.326027397260276,1.367123287671233,Low,0-2 Years,40-50,Moderate Burden,Secondary / secondary special,Separated,House / apartment,Laborers,135000.0,450000.0,22018.5,3.3333333333333335,0.1631,67500.0,9.0,4.0,5.0,766611.0,3.0,2.0,1.0
357738,0,28.21917808219178,1.3726027397260274,High,0-2 Years,20-30,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,180000.0,563269.5,27526.5,3.129275,0.152925,90000.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
282916,0,27.854794520547944,3.8876712328767122,Very High,2-5 Years,20-30,High Burden,Higher education,Married,House / apartment,,292500.0,1575000.0,58500.0,5.384615384615385,0.2,146250.0,7.0,1.0,6.0,6183755.685,2.0,2.0,0.0
338163,0,30.28219178082192,4.958904109589041,Very Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Core staff,81000.0,117162.0,12559.5,1.4464444444444444,0.15505555555555556,20250.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
313277,0,46.293150684931504,4.997260273972603,Low,2-5 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Drivers,112500.0,967500.0,34879.5,8.6,0.31004,56250.0,1.0,1.0,0.0,45000.0,7.0,2.0,2.0
371775,0,45.66301369863014,15.315068493150685,Medium,10-20 Years,40-50,High Burden,Higher education,Married,House / apartment,Core staff,144000.0,1024290.0,33174.0,7.113125,0.230375,72000.0,5.0,3.0,2.0,3015841.5,4.0,3.0,0.0
174926,0,42.14246575342466,2.128767123287671,Very Low,2-5 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,202500.0,18702.0,2.25,0.2078,45000.0,5.0,1.0,4.0,233379.0,3.0,2.0,1.0
432201,0,41.26027397260274,6.8273972602739725,High,5-10 Years,40-50,Very High Burden,Higher education,Married,Municipal apartment,Secretaries,180000.0,781920.0,47965.5,4.344,0.266475,90000.0,12.0,8.0,4.0,2225124.0,2.0,2.0,0.0
206191,0,53.61369863013699,6.76986301369863,High,5-10 Years,50-60,Moderate Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,193500.0,1147500.0,31684.5,5.930232558139535,0.16374418604651164,96750.0,8.0,3.0,5.0,1058930.19,5.0,3.0,1.0
401426,0,42.66027397260274,4.86027397260274,Low,2-5 Years,40-50,Low Burden,Higher education,Civil marriage,House / apartment,Managers,135000.0,315000.0,15750.0,2.3333333333333335,0.11666666666666667,67500.0,8.0,3.0,5.0,749371.5,5.0,5.0,0.0
334956,0,61.90958904109589,,Very Low,,60-70,Moderate Burden,Lower secondary,Separated,House / apartment,,38250.0,98910.0,7011.0,2.5858823529411765,0.18329411764705883,38250.0,2.0,0.0,2.0,66334.5,2.0,2.0,0.0
280523,0,46.71506849315068,,Very High,,40-50,Low Burden,Higher education,Civil marriage,House / apartment,,270000.0,1185282.0,38236.5,4.3899333333333335,0.14161666666666667,67500.0,4.0,4.0,0.0,1084500.0,8.0,3.0,3.0
329038,0,27.55068493150685,3.767123287671233,High,2-5 Years,20-30,Low Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,202500.0,521280.0,28408.5,2.574222222222222,0.14028888888888888,101250.0,1.0,0.0,1.0,83250.0,1.0,1.0,0.0
120568,0,35.04383561643836,12.98082191780822,Very Low,10-20 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,85500.0,599472.0,21663.0,7.011368421052632,0.2533684210526316,42750.0,3.0,0.0,3.0,166891.5,3.0,3.0,0.0
246801,0,41.43561643835616,9.53972602739726,High,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,180000.0,1024740.0,52452.0,5.693,0.2914,90000.0,4.0,2.0,2.0,1072836.0,2.0,1.0,0.0
137460,0,23.59178082191781,1.3068493150684932,High,0-2 Years,20-30,Very Low Burden,Secondary / secondary special,Separated,House / apartment,Low-skill Laborers,180000.0,163332.0,11178.0,0.9074,0.0621,90000.0,1.0,1.0,0.0,77913.09,5.0,2.0,3.0
333865,0,55.602739726027394,2.767123287671233,Medium,2-5 Years,50-60,Moderate Burden,Higher education,Civil marriage,House / apartment,Medicine staff,157500.0,824823.0,24246.0,5.236971428571429,0.15394285714285713,78750.0,9.0,3.0,6.0,1785861.0,23.0,4.0,8.0
140667,1,53.90958904109589,4.189041095890411,Low,2-5 Years,50-60,High Burden,Secondary / secondary special,Civil marriage,House / apartment,,112500.0,894906.0,26293.5,7.95472,0.23372,56250.0,1.0,1.0,0.0,255825.0,1.0,1.0,0.0
409357,0,24.457534246575342,5.013698630136986,High,5-10 Years,20-30,Low Burden,Higher education,Single / not married,House / apartment,High skill tech staff,166500.0,376078.5,19471.5,2.2587297297297297,0.11694594594594594,166500.0,3.0,2.0,1.0,335499.975,0.0,0.0,0.0
348592,0,59.602739726027394,,Low,,50-60,Very High Burden,Secondary / secondary special,Civil marriage,House / apartment,,108000.0,303489.0,29695.5,2.8100833333333335,0.27495833333333336,54000.0,3.0,2.0,1.0,1046610.0,2.0,2.0,0.0
130536,0,37.24931506849315,1.1479452054794521,High,0-2 Years,30-40,High Burden,Incomplete higher,Married,House / apartment,,225000.0,473760.0,51151.5,2.1056,0.22734,75000.0,1.0,0.0,1.0,126562.5,1.0,0.0,0.0
205439,0,27.805479452054794,1.6465753424657534,Very High,0-2 Years,20-30,Very Low Burden,Secondary / secondary special,Single / not married,Municipal apartment,IT staff,315000.0,296280.0,21690.0,0.9405714285714286,0.06885714285714285,315000.0,3.0,3.0,0.0,1332900.0,4.0,4.0,0.0
256622,0,35.76712328767123,5.054794520547945,Very Low,5-10 Years,30-40,Very High Burden,Secondary / secondary special,Single / not married,With parents,Laborers,76500.0,272520.0,21658.5,3.5623529411764707,0.28311764705882353,76500.0,5.0,1.0,4.0,307060.56,1.0,1.0,0.0
407720,0,29.63013698630137,7.6876712328767125,Low,5-10 Years,20-30,Low Burden,Secondary / secondary special,Married,House / apartment,Managers,112500.0,225000.0,15660.0,2.0,0.1392,37500.0,8.0,2.0,6.0,1054525.5,7.0,6.0,0.0
148478,0,44.446575342465756,1.158904109589041,Medium,0-2 Years,40-50,Very Low Burden,Secondary / secondary special,Separated,House / apartment,Laborers,157500.0,202500.0,10125.0,1.2857142857142858,0.06428571428571428,78750.0,2.0,2.0,0.0,225000.0,1.0,1.0,0.0
266306,0,62.605479452054794,,Very Low,,60-70,Moderate Burden,Secondary / secondary special,Single / not married,House / apartment,,90000.0,544491.0,16047.0,6.0499,0.1783,90000.0,2.0,1.0,1.0,403290.0,1.0,1.0,0.0
263601,0,58.69315068493151,3.871232876712329,Medium,2-5 Years,50-60,Moderate Burden,Higher education,Separated,House / apartment,,144000.0,239850.0,23364.0,1.665625,0.16225,144000.0,11.0,2.0,9.0,1494472.5,7.0,7.0,0.0
326579,0,54.441095890410956,,Low,,50-60,Very Low Burden,Secondary / secondary special,Married,Municipal apartment,,117000.0,225000.0,8482.5,1.9230769230769231,0.0725,58500.0,7.0,2.0,5.0,3689162.46,2.0,1.0,1.0
202813,0,61.082191780821915,,Very Low,,60-70,Low Burden,Secondary / secondary special,Separated,House / apartment,,49500.0,74182.5,5292.0,1.4986363636363635,0.10690909090909091,49500.0,4.0,2.0,2.0,243315.0,1.0,1.0,0.0
187321,1,51.635616438356166,3.621917808219178,High,2-5 Years,50-60,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Laborers,202500.0,1006920.0,42790.5,4.972444444444444,0.21131111111111112,101250.0,4.0,1.0,3.0,1350000.0,5.0,5.0,0.0
220830,1,45.701369863013696,5.47945205479452,Medium,5-10 Years,40-50,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,157500.0,165024.0,6057.0,1.0477714285714286,0.038457142857142856,157500.0,13.0,2.0,10.0,2121332.76,5.0,5.0,0.0
